0  1  1  1  0.9999999999999999  1  1  1  1
0.08726646259971647  1.000476172485987  1.000476172485987  1.000476172485987  1.000476172485977  1.000476350931592  1.000476172485987  1.000476213414123  1.000476172480748
0.1745329251994329  1.001907188143217  1.001907188143217  1.001907188143217  1.001907188140805  1.001907897212223  1.001907188143217  1.001907845174841  1.001907188059225
0.2617993877991494  1.004300579173465  1.004300579173465  1.004300579173465  1.004300579111111  1.004302155561296  1.004300579173465  1.004303923829079  1.004300578748388
0.3490658503988659  1.007669025791545  1.007669025791545  1.007669025791545  1.007669025161017  1.007671775732016  1.007669025791545  1.007679678288  1.007669024459131
0.4363323129985824  1.012030550305038  1.012030550305038  1.012030550305038  1.012030546486905  1.012034726942955  1.012030550305038  1.01205681461018  1.012030547131977
0.5235987755982988  1.017408797595959  1.017408797595956  1.017408797595956  1.017408780857278  1.017414566261614  1.017408797595956  1.017463913147453  1.017408791367796
0.6108652381980153  1.023833411370567  1.023833411370527  1.023833411370527  1.02383335258291  1.023840796751033  1.023833411370527  1.02393695588045  1.023833401010062
0.6981317007977318  1.031340519130391  1.031340519130037  1.031340519130037  1.031340343417725  1.031349326077514  1.031340519130037  1.031519996793322  1.03134050475339
0.7853981633974483  1.039973343199258  1.039973343196807  1.039973343196804  1.039972878449263  1.039983039728416  1.039973343196804  1.040265991239747  1.039973328269971
0.8726646259971648  1.049782960637078  1.049782960623063  1.049782960623033  1.04978184346956  1.04979250721996  1.049782960623032  1.050237803334673  1.049782955861892
0.9599310885968811  1.060829241916897  1.060829241848219  1.060829241847997  1.060826754354882  1.060836844973343  1.060829241847997  1.061509413248912  1.060829271666502
1.047197551196598  1.073182007447312  1.073182007150743  1.073182007149365  1.073176803789862  1.07318476629316  1.073182007149365  1.074167348468545  1.0731821195071
1.134464013796314  1.08692245326356  1.08692245211067  1.086922452103155  1.086912116461806  1.086915857633385  1.086922452103155  1.088312363858869  1.086922732337575
1.221730476396031  1.102144913778151  1.102144909675972  1.10214490963927  1.102125250922981  1.102122131838219  1.10214490963927  1.104061393447582  1.102145497917971
1.308996938995747  1.118959052331354  1.118959038794175  1.11895903863095  1.118922995129242  1.118909924373968  1.11895903863095  1.121549790018202  1.118960148364472
1.396263401595464  1.137492602468129  1.137492560593873  1.137492559923922  1.137428513978936  1.137402219285008  1.137492559923922  1.140933853210894  1.137494489721848
1.48352986419518  1.157894829322605  1.157894706845882  1.157894704279824  1.157783922396107  1.15774152002734  1.157894704279824  1.162393616781168  1.157897827015785
1.570796326794897  1.180340949453595  1.180340608273172  1.180340599016096  1.180153379343827  1.180093419992927  1.180340599016096  1.186135810963239  1.180345295578116
1.658062789394613  1.205037853200406  1.205036942515204  1.205036910814768  1.204726832109565  1.204651084048797  1.205036910814768  1.212396820187504  1.205043389427223
1.74532925199433  1.232231641639114  1.232229300480342  1.23222919673752  1.231724597643344  1.23164093514604  1.232229196737514  1.241445293260188  1.232237097079503
1.832595714594046  1.262217767727029  1.262211945776886  1.262211619423435  1.261403072511967  1.261329965646284  1.262211619423378  1.27358379021901  1.262219241508799
1.919862177193762  1.295355048305741  1.295340990826876  1.29533999887655  1.294062065689783  1.294035293141212  1.295339998876047  1.309148401019944  1.295342925467583
2.007128639793479  1.332085667311834  1.33205260388863  1.332049677308095  1.330054656746936  1.330136919836341  1.332049677303856  1.348504544919134  1.33203850701136
2.094395102393195  1.372964878967338  1.372888916797938  1.37288050061835  1.369801327945225  1.370095273524546  1.3728805005845  1.392036010177225  1.372837477211173
2.181661564992912  1.418707189776146  1.418536306920333  1.418512623960325  1.413811906873266  1.41447632889834  1.418512623702488  1.440122532274088  1.418407406574297
2.268928027592628  1.470261961057292  1.469884777891195  1.469819325894477  1.462722702615868  1.463989702074193  1.469819324008166  1.493098644295044  1.469605664983028
2.356194490192345  1.528944250135925  1.528125887402445  1.527947588234394  1.517364655452455  1.519550998422477  1.527947574895635  1.551183128066919  1.527566826958063
2.443460952792061  1.596674871874935  1.594926654367879  1.594446101177354  1.5788973259788  1.582393830324647  1.594446009441986  1.614364685658897  1.593853730941515
2.530727415391778  1.676448883546329  1.672765615155089  1.671478828671247  1.649088125157327  1.654292673710442  1.671478211243479  1.6822274936874  1.670734197036235
2.617993877991494  1.773314698324335  1.765644641074347  1.762203729722844  1.730927549187658  1.738053408850615  1.76219963575014  1.753705381029378  1.761714133942172
